Ref,Val,Package,PosX,PosY,Rot,Side
"U7","L78L05_SOT89","SOT-89-3",-70.325000,-75.850000,90.000000,bottom
"U8","TL072CDR","SOIC-8_3.9x4.9mm_P1.27mm",-93.500000,-119.450000,0.000000,bottom
"U9","TL072CDR","SOIC-8-1EP_3.9x4.9mm_P1.27mm_EP2.29x3mm",-93.500000,-143.450000,0.000000,bottom
"U10","TL072CDR","SOIC-8-1EP_3.9x4.9mm_P1.27mm_EP2.29x3mm",-78.600000,-120.900000,90.000000,bottom
"U11","ADS1015IDGS","TSSOP-10_3x3mm_P0.5mm",-99.325000,-130.600000,0.000000,bottom
"U12","TL072CDR","SOIC-8-1EP_3.9x4.9mm_P1.27mm_EP2.29x3mm",-86.300000,-129.950000,180.000000,bottom
"U13","DG412xY","SOIC-16_3.9x9.9mm_P1.27mm",-115.575000,-104.990000,-90.000000,bottom
"U14","TL072CDR","SOIC-8-1EP_3.9x4.9mm_P1.27mm_EP2.29x3mm",-117.800000,-92.600000,-90.000000,bottom
"U15","LM4132xMF-3.3","SOT-23-5",-69.725000,-88.075000,0.000000,bottom
"U16","MB85RC256","SOIC-8_3.9x4.9mm_P1.27mm",-86.300000,-61.800000,180.000000,bottom
"U17","TL072CDR","SOIC-8-1EP_3.9x4.9mm_P1.27mm_EP2.29x3mm",-117.800000,-117.950000,-90.000000,bottom
"U18","TL072CDR","SOIC-8-1EP_3.9x4.9mm_P1.27mm_EP2.29x3mm",-117.800000,-141.850000,-90.000000,bottom
"U19","TL072CDR","SOIC-8_3.9x4.9mm_P1.27mm",-69.300000,-143.575000,180.000000,bottom
"U21","MCP23008-xSS","SSOP-20_5.3x7.2mm_P0.65mm",-95.175000,-106.175000,180.000000,bottom
"U24","DG412xY","SOIC-16_3.9x9.9mm_P1.27mm",-97.100000,-156.175000,-90.000000,bottom
